"handle","vacantBinary","cityStatus"
"12476000250","TRUE","TRUE"
"12476000260","TRUE","TRUE"
"12476000280","TRUE","FALSE"
"12476000290","TRUE","FALSE"
"12476000300","TRUE","FALSE"
"12476000320","TRUE","FALSE"
"12477000030","TRUE","FALSE"
"12477000040","TRUE","FALSE"
"12477000050","TRUE","FALSE"
"12477000080","TRUE","TRUE"
"12477000090","TRUE","FALSE"
"12477000100","TRUE","FALSE"
"12477000110","TRUE","FALSE"
"12477000120","TRUE","TRUE"
"12477000150","TRUE","FALSE"
"12477000185","TRUE","FALSE"
"12477000250","TRUE","FALSE"
"12477000260","TRUE","TRUE"
"12477000310","TRUE","FALSE"
"12478000020","TRUE","TRUE"
"12478000030","TRUE","FALSE"
"12478000055","TRUE","FALSE"
"12478000115","TRUE","FALSE"
"12478000130","TRUE","FALSE"
"12478000140","TRUE","TRUE"
"12478000150","TRUE","FALSE"
"12478000160","TRUE","FALSE"
"12478000170","TRUE","FALSE"
"12478000225","TRUE","FALSE"
"12479000010","TRUE","FALSE"
"12479000020","TRUE","FALSE"
"12479000030","TRUE","FALSE"
"12479000040","TRUE","FALSE"
"12479000060","TRUE","FALSE"
"12479000070","TRUE","FALSE"
"12479000090","TRUE","FALSE"
"12479000100","TRUE","TRUE"
"12479000110","TRUE","TRUE"
"12479000120","TRUE","FALSE"
"12479000130","TRUE","FALSE"
"12479000140","TRUE","FALSE"
"12479000151","TRUE","FALSE"
"12479000155","TRUE","FALSE"
"12479000160","TRUE","FALSE"
"12479000270","TRUE","FALSE"
"12480000010","TRUE","FALSE"
"12480000020","TRUE","FALSE"
"12480000030","TRUE","TRUE"
"12480000040","TRUE","TRUE"
"12480000050","TRUE","FALSE"
"12480000060","TRUE","TRUE"
"12480000070","TRUE","TRUE"
"12480000080","TRUE","TRUE"
"12480000090","TRUE","TRUE"
"12480000100","TRUE","TRUE"
"12480000110","TRUE","FALSE"
"12480000120","TRUE","TRUE"
"12480000130","TRUE","TRUE"
"12480000150","TRUE","TRUE"
"12480000160","TRUE","FALSE"
"12480000170","TRUE","FALSE"
"12480000180","TRUE","TRUE"
"12480000190","TRUE","FALSE"
"12480000195","TRUE","TRUE"
"12480000200","TRUE","TRUE"
"12480000210","TRUE","TRUE"
"12480000220","TRUE","FALSE"
"12480000230","TRUE","FALSE"
"12481000020","TRUE","FALSE"
"12481000030","TRUE","FALSE"
"12481000040","TRUE","FALSE"
"12481000050","TRUE","FALSE"
"12481000060","TRUE","FALSE"
"12481000070","TRUE","FALSE"
"12481000080","TRUE","FALSE"
"12481000100","TRUE","FALSE"
"12481000105","TRUE","FALSE"
"12481000110","TRUE","FALSE"
"12482000010","TRUE","FALSE"
"12482000020","TRUE","FALSE"
"12482000030","TRUE","FALSE"
"12482000040","TRUE","FALSE"
"12482000045","TRUE","FALSE"
"12482000050","TRUE","TRUE"
"12482000060","TRUE","TRUE"
"12482000070","TRUE","TRUE"
"12482000080","TRUE","FALSE"
"12482000100","TRUE","TRUE"
"12482000110","TRUE","FALSE"
"12482000140","TRUE","TRUE"
"12482000150","TRUE","TRUE"
"12482000190","TRUE","TRUE"
"12482000200","TRUE","TRUE"
"12482000210","TRUE","TRUE"
"12482000220","TRUE","TRUE"
"12482000230","TRUE","TRUE"
"12482000240","TRUE","TRUE"
"12482000250","TRUE","TRUE"
"12482000260","TRUE","TRUE"
"12483000010","TRUE","TRUE"
"12483000020","TRUE","FALSE"
"12483000030","TRUE","FALSE"
"12483000050","TRUE","FALSE"
"12483000060","TRUE","FALSE"
"12483000070","TRUE","FALSE"
"12483000080","TRUE","FALSE"
"12483000090","TRUE","FALSE"
"12483000100","TRUE","FALSE"
"12483000120","TRUE","FALSE"
"12483000160","TRUE","TRUE"
"12483000170","TRUE","TRUE"
"12483000180","TRUE","TRUE"
"12483000190","TRUE","TRUE"
"12484000010","TRUE","TRUE"
"12484000020","TRUE","FALSE"
"12484000030","TRUE","FALSE"
"12484000050","TRUE","TRUE"
"12484000060","TRUE","FALSE"
"12484000080","TRUE","TRUE"
"12484000100","TRUE","TRUE"
"12484000110","TRUE","FALSE"
"12485000010","TRUE","TRUE"
"12485000020","TRUE","FALSE"
"12485000080","TRUE","TRUE"
"12486000010","TRUE","TRUE"
"12486000020","TRUE","TRUE"
"12486000030","TRUE","TRUE"
"12486000040","TRUE","TRUE"
"12486000050","TRUE","TRUE"
"12486000060","TRUE","FALSE"
"12486000070","TRUE","TRUE"
"12486000085","TRUE","FALSE"
"12486000090","TRUE","TRUE"
"12486000100","TRUE","TRUE"
"12486000110","TRUE","TRUE"
"12486000120","TRUE","TRUE"
"12486000140","TRUE","TRUE"
"12486000150","TRUE","FALSE"
"12486000170","TRUE","FALSE"
"12486000180","TRUE","FALSE"
"12486000190","TRUE","FALSE"
"12486000200","TRUE","FALSE"
"12486000220","TRUE","FALSE"
"12486000250","TRUE","FALSE"
"12486000260","TRUE","FALSE"
"12486000270","TRUE","FALSE"
"12486000280","TRUE","TRUE"
"12486000290","TRUE","TRUE"
"12486000300","TRUE","FALSE"
"12486000310","TRUE","TRUE"
"12486000330","TRUE","TRUE"
"12486000340","TRUE","TRUE"
"12486000350","TRUE","TRUE"
"12486000360","TRUE","TRUE"
"12486000380","TRUE","TRUE"
"12486000390","TRUE","TRUE"
"12486000400","TRUE","FALSE"
"12487000010","TRUE","TRUE"
"12487000020","TRUE","FALSE"
"12487000070","TRUE","FALSE"
"12487000090","TRUE","FALSE"
"12487000120","TRUE","FALSE"
"12487000130","TRUE","FALSE"
"12487000140","TRUE","FALSE"
"12487000150","TRUE","TRUE"
"12487000160","TRUE","TRUE"
"12487000170","TRUE","FALSE"
"12487000180","TRUE","TRUE"
"12487000190","TRUE","TRUE"
"12487000200","TRUE","TRUE"
"12487000210","TRUE","TRUE"
"12487000220","TRUE","TRUE"
"12487000230","TRUE","FALSE"
"12487000240","TRUE","TRUE"
"12487000250","TRUE","TRUE"
"12487000260","TRUE","TRUE"
"12487000270","TRUE","TRUE"
"12487000280","TRUE","TRUE"
"12487000290","TRUE","TRUE"
"12487000300","TRUE","TRUE"
"12487000310","TRUE","TRUE"
"12487000320","TRUE","TRUE"
"12487000330","TRUE","TRUE"
"12487000340","TRUE","TRUE"
"12487000350","TRUE","FALSE"
"12487000360","TRUE","FALSE"
"12487000370","TRUE","FALSE"
"12487000390","TRUE","FALSE"
"12487000400","TRUE","TRUE"
"12487000410","TRUE","TRUE"
"12487000420","TRUE","FALSE"
"12487000430","TRUE","FALSE"
"12487000440","TRUE","FALSE"
"12488000030","TRUE","TRUE"
"12488000040","TRUE","TRUE"
"12488000050","TRUE","TRUE"
"12488000060","TRUE","TRUE"
"12488000070","TRUE","TRUE"
"12488000080","TRUE","TRUE"
"12488000090","TRUE","FALSE"
"12488000100","TRUE","FALSE"
"12488000150","TRUE","FALSE"
"12488000160","TRUE","TRUE"
"12488000180","TRUE","FALSE"
"12488000190","TRUE","TRUE"
"12488000201","TRUE","TRUE"
"12488000205","TRUE","TRUE"
"12488000210","TRUE","TRUE"
"12488000220","TRUE","TRUE"
"12488000230","TRUE","TRUE"
"12488000240","TRUE","TRUE"
"12488000250","TRUE","TRUE"
"12488000260","TRUE","FALSE"
"12489000035","TRUE","TRUE"
"12489000150","TRUE","FALSE"
"12489000160","TRUE","FALSE"
"12489000170","TRUE","FALSE"
"12489000180","TRUE","TRUE"
"12489000190","TRUE","TRUE"
"12489000200","TRUE","FALSE"
"12489000210","TRUE","TRUE"
"12489000220","TRUE","FALSE"
"12489000225","TRUE","FALSE"
"12489000250","TRUE","TRUE"
"12491000015","TRUE","FALSE"
"12493000010","TRUE","FALSE"
"12493000020","TRUE","FALSE"
"12493000030","TRUE","FALSE"
"12493000040","TRUE","FALSE"
"12493000050","TRUE","FALSE"
"12493000061","TRUE","FALSE"
"12493000070","TRUE","FALSE"
"12493000080","TRUE","FALSE"
"12493000090","TRUE","FALSE"
"12493000100","TRUE","FALSE"
"12493000110","TRUE","FALSE"
"12493000120","TRUE","FALSE"
"12494000020","TRUE","FALSE"
"12495000020","TRUE","FALSE"
"12498000025","TRUE","FALSE"
"12499000040","TRUE","FALSE"
"12503000020","TRUE","FALSE"
"12504000010","TRUE","FALSE"
"12505000010","TRUE","FALSE"
"12506000050","TRUE","FALSE"
"12506000070","TRUE","FALSE"
"12506000085","TRUE","FALSE"
"12506000120","TRUE","FALSE"
"12509000010","TRUE","FALSE"
"12509000020","TRUE","FALSE"
"12509000030","TRUE","FALSE"
"12509000055","TRUE","FALSE"
"12509000065","TRUE","FALSE"
"12512000010","TRUE","FALSE"
"12513000010","TRUE","FALSE"
"12513000020","TRUE","FALSE"
"12513000030","TRUE","FALSE"
"12513000040","TRUE","FALSE"
"12513000050","TRUE","FALSE"
"12513000065","TRUE","FALSE"
"12513000081","TRUE","FALSE"
"12513000082","TRUE","TRUE"
"12513000083","TRUE","FALSE"
"12513000084","TRUE","FALSE"
"12513000085","TRUE","FALSE"
"12513000190","TRUE","FALSE"
"12513000290","TRUE","FALSE"
"12513000300","TRUE","FALSE"
"12513000430","TRUE","FALSE"
"12513000440","TRUE","FALSE"
"12513000450","TRUE","FALSE"
"12513000460","TRUE","FALSE"
"12513000470","TRUE","FALSE"
"12520000015","TRUE","FALSE"
"12520000030","TRUE","FALSE"
"12520000040","TRUE","FALSE"
"12526000010","TRUE","FALSE"
"12526000020","TRUE","FALSE"
"12526000060","TRUE","FALSE"
"12526000100","TRUE","FALSE"
"12529000020","TRUE","TRUE"
"12536000015","TRUE","FALSE"
"12536000020","TRUE","FALSE"
"12536000040","TRUE","FALSE"
"12536000070","TRUE","FALSE"
"12536000090","TRUE","FALSE"
"12536000100","TRUE","TRUE"
"12536000110","TRUE","FALSE"
"12536000130","TRUE","FALSE"
"12536000140","TRUE","FALSE"
"12540000010","TRUE","FALSE"
"12540000040","TRUE","FALSE"
"12540000060","TRUE","FALSE"
"12540000065","TRUE","FALSE"
"12540000070","TRUE","FALSE"
"12541000200","TRUE","FALSE"
"12541000400","TRUE","FALSE"
"12541000500","TRUE","FALSE"
"12541000605","TRUE","FALSE"
"12545000020","TRUE","FALSE"
"12545000070","TRUE","FALSE"
"12546000010","TRUE","FALSE"
"12546000015","TRUE","FALSE"
"12546000020","TRUE","FALSE"
"12546000030","TRUE","FALSE"
"12546000036","TRUE","FALSE"
"12546000050","TRUE","FALSE"
"12546000060","TRUE","FALSE"
"12546000070","TRUE","FALSE"
"12546000080","TRUE","FALSE"
"12546000090","TRUE","FALSE"
"12546000105","TRUE","FALSE"
"12546000120","TRUE","FALSE"
"12547000010","TRUE","FALSE"
"12547000020","TRUE","FALSE"
"12547000070","TRUE","FALSE"
"12547000090","TRUE","FALSE"
"12558000040","TRUE","FALSE"
"12561000010","TRUE","FALSE"
"12561000040","TRUE","TRUE"
"12561000050","TRUE","TRUE"
"12561000060","TRUE","FALSE"
"12561000070","TRUE","FALSE"
"12561000090","TRUE","FALSE"
"12561000110","TRUE","FALSE"
"12561000120","TRUE","FALSE"
"12561000140","TRUE","FALSE"
"12561000150","TRUE","FALSE"
"12561000190","TRUE","FALSE"
"12561000200","TRUE","FALSE"
"12561000290","TRUE","FALSE"
"12562000010","TRUE","FALSE"
"12562000020","TRUE","FALSE"
"12562000051","TRUE","FALSE"
"12562000080","TRUE","FALSE"
"12562000090","TRUE","TRUE"
"12562000100","TRUE","FALSE"
"12562000120","TRUE","TRUE"
"12562000150","TRUE","FALSE"
"12562000200","TRUE","FALSE"
"12562000210","TRUE","FALSE"
"12562000220","TRUE","FALSE"
"12562000265","TRUE","FALSE"
"12562000300","TRUE","FALSE"
"12562000350","TRUE","TRUE"
"12562000360","TRUE","FALSE"
"12563000020","TRUE","FALSE"
"12563000030","TRUE","FALSE"
"12563000040","TRUE","FALSE"
"12563000050","TRUE","FALSE"
"12563000080","TRUE","FALSE"
"12563000140","TRUE","FALSE"
"12563000150","TRUE","FALSE"
"12563000215","TRUE","FALSE"
"12563000240","TRUE","FALSE"
"12563000260","TRUE","FALSE"
"12563000370","TRUE","FALSE"
"12565000030","TRUE","FALSE"
"12566000020","TRUE","FALSE"
"12566000030","TRUE","FALSE"
"12566000040","TRUE","FALSE"
"12566000050","TRUE","FALSE"
"12566000060","TRUE","FALSE"
"12566000070","TRUE","FALSE"
"12566000100","TRUE","FALSE"
"12566000140","TRUE","FALSE"
"12566000150","TRUE","FALSE"
"12566000160","TRUE","FALSE"
"12566000210","TRUE","TRUE"
"12566000220","TRUE","FALSE"
"12566000230","TRUE","TRUE"
"12566000240","TRUE","TRUE"
"12566000250","TRUE","TRUE"
"12566000260","TRUE","FALSE"
"12566000270","TRUE","FALSE"
"12566000280","TRUE","TRUE"
"12566000300","TRUE","FALSE"
"12566000320","TRUE","FALSE"
"12566000380","TRUE","TRUE"
"12566000390","TRUE","FALSE"
"12566000430","TRUE","TRUE"
"12566008351","TRUE","FALSE"
"12567000010","TRUE","FALSE"
"12567000040","TRUE","FALSE"
"12567000050","TRUE","TRUE"
"12567000060","TRUE","FALSE"
"12567000070","TRUE","FALSE"
"12567000110","TRUE","FALSE"
"12567000120","TRUE","FALSE"
"12567000130","TRUE","FALSE"
"12567000140","TRUE","FALSE"
"12567000170","TRUE","FALSE"
"12567000210","TRUE","FALSE"
"12567000230","TRUE","FALSE"
"12567000250","TRUE","FALSE"
"12568000010","TRUE","FALSE"
"12568000090","TRUE","FALSE"
"12568000140","TRUE","FALSE"
"12568000190","TRUE","FALSE"
"12568000210","TRUE","FALSE"
"12568000230","TRUE","FALSE"
"12568000280","TRUE","FALSE"
"12568000320","TRUE","FALSE"
"12568000330","TRUE","FALSE"
"12569000010","TRUE","FALSE"
"12569000030","TRUE","FALSE"
"12569000040","TRUE","FALSE"
"12569000050","TRUE","FALSE"
"12569000070","TRUE","FALSE"
"12569000130","TRUE","FALSE"
"12569000140","TRUE","FALSE"
"12569000150","TRUE","FALSE"
"12569000240","TRUE","TRUE"
"12569000250","TRUE","FALSE"
"12569000270","TRUE","FALSE"
"12569000290","TRUE","FALSE"
"12569000320","TRUE","FALSE"
"12569000340","TRUE","FALSE"
"12569000360","TRUE","FALSE"
"12569000370","TRUE","FALSE"
"12569000390","TRUE","FALSE"
"12569000410","TRUE","FALSE"
"12569000420","TRUE","FALSE"
"12570000015","TRUE","FALSE"
"12570000020","TRUE","FALSE"
"12570000050","TRUE","FALSE"
"12570000130","TRUE","FALSE"
"12570000140","TRUE","FALSE"
"12570000150","TRUE","FALSE"
"12570000190","TRUE","FALSE"
"12570000200","TRUE","TRUE"
"12570000210","TRUE","FALSE"
"12570000220","TRUE","FALSE"
"12570000230","TRUE","FALSE"
"12570000240","TRUE","FALSE"
"12570000280","TRUE","TRUE"
"12570000290","TRUE","TRUE"
"12570000300","TRUE","FALSE"
"12570000310","TRUE","FALSE"
"12570000350","TRUE","TRUE"
"12571000020","TRUE","FALSE"
"12571000110","TRUE","FALSE"
"12571000120","TRUE","FALSE"
"12571000150","TRUE","FALSE"
"12571000230","TRUE","FALSE"
"12571000270","TRUE","FALSE"
"12571000280","TRUE","FALSE"
"12571000290","TRUE","FALSE"
"12572000010","TRUE","FALSE"
"12572000030","TRUE","FALSE"
"12572000040","TRUE","FALSE"
"12572000050","TRUE","FALSE"
"12572000060","TRUE","FALSE"
"12572000070","TRUE","FALSE"
"12572000080","TRUE","FALSE"
"12572000130","TRUE","FALSE"
"12572000140","TRUE","FALSE"
"12572000210","TRUE","FALSE"
"12572000220","TRUE","FALSE"
"12572000230","TRUE","FALSE"
"12572000260","TRUE","FALSE"
"12572000270","TRUE","FALSE"
"12572000330","TRUE","FALSE"
"12572000350","TRUE","FALSE"
"12573000030","TRUE","FALSE"
"12573000040","TRUE","FALSE"
"12573000050","TRUE","FALSE"
"12573000070","TRUE","FALSE"
"12573000080","TRUE","FALSE"
"12573000090","TRUE","FALSE"
"12573000110","TRUE","FALSE"
"12573000120","TRUE","FALSE"
"12573000140","TRUE","FALSE"
"12573000170","TRUE","FALSE"
"12573000180","TRUE","FALSE"
"12573000190","TRUE","FALSE"
"12573000200","TRUE","FALSE"
"12573000210","TRUE","TRUE"
"12573000220","TRUE","FALSE"
"12573000250","TRUE","FALSE"
"12573000260","TRUE","FALSE"
"12573000280","TRUE","FALSE"
"12573000300","TRUE","FALSE"
"12573000340","TRUE","TRUE"
"12573000350","TRUE","FALSE"
"12573000360","TRUE","FALSE"
"12573000370","TRUE","FALSE"
"12574000045","TRUE","FALSE"
"12574000070","TRUE","FALSE"
"12574000120","TRUE","FALSE"
"12574000130","TRUE","FALSE"
"12574000170","TRUE","FALSE"
"12574000180","TRUE","FALSE"
"12574000190","TRUE","FALSE"
"12574000210","TRUE","FALSE"
"12574000220","TRUE","FALSE"
"12574000240","TRUE","FALSE"
"12574000260","TRUE","FALSE"
"12574000270","TRUE","FALSE"
"12574000300","TRUE","FALSE"
"12574000320","TRUE","FALSE"
"12574000340","TRUE","TRUE"
"12574000350","TRUE","FALSE"
"12574000360","TRUE","FALSE"
"12575000010","TRUE","FALSE"
"12575000020","TRUE","FALSE"
"12575000040","TRUE","FALSE"
"12575000050","TRUE","FALSE"
"12575000080","TRUE","TRUE"
"12575000090","TRUE","FALSE"
"12575000110","TRUE","FALSE"
"12575000120","TRUE","FALSE"
"12575000130","TRUE","FALSE"
"12575000150","TRUE","FALSE"
"12575000160","TRUE","TRUE"
"12575000190","TRUE","FALSE"
"12575000300","TRUE","FALSE"
"12575000310","TRUE","FALSE"
"12575000320","TRUE","FALSE"
"12575000350","TRUE","FALSE"
"12575000360","TRUE","FALSE"
"12576000080","TRUE","FALSE"
"12576000100","TRUE","FALSE"
"12576000110","TRUE","FALSE"
"12576000150","TRUE","FALSE"
"12576000185","TRUE","FALSE"
"12576000195","TRUE","FALSE"
"12576000230","TRUE","FALSE"
"12576000240","TRUE","FALSE"
"12576000310","TRUE","FALSE"
"12576000320","TRUE","FALSE"
"12576000360","TRUE","FALSE"
"12577000010","TRUE","FALSE"
"12577000040","TRUE","FALSE"
"12577000080","TRUE","FALSE"
"12577000090","TRUE","FALSE"
"12577000140","TRUE","FALSE"
"12577000170","TRUE","FALSE"
"12577000240","TRUE","FALSE"
"12577000250","TRUE","FALSE"
"12577000280","TRUE","FALSE"
"12577000310","TRUE","FALSE"
"12577000320","TRUE","FALSE"
"12578060050","TRUE","FALSE"
"12578060060","TRUE","FALSE"
"12578060070","TRUE","FALSE"
"12579000100","TRUE","FALSE"
"12579000140","TRUE","FALSE"
"12579000175","TRUE","FALSE"
"12579000190","TRUE","FALSE"
"12579000200","TRUE","FALSE"
"12579000220","TRUE","FALSE"
"12579000230","TRUE","FALSE"
"12579000250","TRUE","FALSE"
"12579000270","TRUE","FALSE"
"12579000280","TRUE","FALSE"
"12579000330","TRUE","FALSE"
"12586000010","TRUE","FALSE"
"12586000040","TRUE","TRUE"
"12586000060","TRUE","FALSE"
"12586000210","TRUE","FALSE"
"12586000240","TRUE","FALSE"
"12586000280","TRUE","FALSE"
"12586000410","TRUE","FALSE"
"12586000420","TRUE","FALSE"
"12586000440","TRUE","FALSE"
"12586000450","TRUE","FALSE"
"12586000460","TRUE","FALSE"
"12586000510","TRUE","FALSE"
"12586000550","TRUE","FALSE"
"12587000020","TRUE","FALSE"
"12587000100","TRUE","FALSE"
"12587000140","TRUE","FALSE"
"12587000160","TRUE","FALSE"
"12587000170","TRUE","FALSE"
"12587000210","TRUE","FALSE"
"12587000240","TRUE","FALSE"
"12587000250","TRUE","FALSE"
"12587000280","TRUE","FALSE"
"12587000290","TRUE","FALSE"
"12587000300","TRUE","FALSE"
"12587000310","TRUE","FALSE"
"12587000430","TRUE","FALSE"
"12587000480","TRUE","FALSE"
"12587000500","TRUE","FALSE"
"12587000520","TRUE","FALSE"
"12587000530","TRUE","FALSE"
"12588000120","TRUE","FALSE"
"12588000130","TRUE","FALSE"
"12588000160","TRUE","FALSE"
"12588000170","TRUE","FALSE"
"12588000190","TRUE","FALSE"
"12588000210","TRUE","FALSE"
"12588000220","TRUE","FALSE"
"12588000330","TRUE","FALSE"
"12588000340","TRUE","FALSE"
"12588000360","TRUE","FALSE"
"12588000400","TRUE","FALSE"
"12588000410","TRUE","FALSE"
"12588000420","TRUE","FALSE"
"12593000020","TRUE","FALSE"
"12593000060","TRUE","FALSE"
"12593000070","TRUE","FALSE"
"12593000100","TRUE","FALSE"
"12593000150","TRUE","FALSE"
"12593000160","TRUE","FALSE"
"12593000195","TRUE","TRUE"
"12593000220","TRUE","FALSE"
"12594000030","TRUE","FALSE"
"12594000170","TRUE","FALSE"
"12594000200","TRUE","FALSE"
"12594000260","TRUE","FALSE"
"12594000320","TRUE","FALSE"
"12594000330","TRUE","FALSE"
"12594000450","TRUE","FALSE"
"12594000460","TRUE","FALSE"
"12594000510","TRUE","FALSE"
"12594000530","TRUE","FALSE"
"12594000540","TRUE","FALSE"
"12595040010","TRUE","FALSE"
"12599000011","TRUE","FALSE"
"12599000015","TRUE","FALSE"
"12599000050","TRUE","FALSE"
"12599000070","TRUE","FALSE"
"12599000100","TRUE","FALSE"
"12599000120","TRUE","FALSE"
"12599000140","TRUE","FALSE"
"12599000150","TRUE","FALSE"
"12599000160","TRUE","FALSE"
"12599000170","TRUE","TRUE"
"12599000190","TRUE","FALSE"
"12599000250","TRUE","FALSE"
"12599000280","TRUE","TRUE"
"12599000290","TRUE","FALSE"
"12599000300","TRUE","FALSE"
"12599000310","TRUE","FALSE"
"12600000050","TRUE","FALSE"
"12600000090","TRUE","FALSE"
"12600000100","TRUE","FALSE"
"12600000130","TRUE","FALSE"
"12600000140","TRUE","TRUE"
"12600000165","TRUE","FALSE"
"12600000170","TRUE","FALSE"
"12600000180","TRUE","FALSE"
"12600000220","TRUE","FALSE"
"12600000230","TRUE","FALSE"
"12600000240","TRUE","FALSE"
"12600000310","TRUE","TRUE"
"12600000320","TRUE","FALSE"
"12600000360","TRUE","FALSE"
"12601000040","TRUE","FALSE"
"12601000050","TRUE","FALSE"
"12601000070","TRUE","FALSE"
"12601000160","TRUE","FALSE"
"12601000190","TRUE","FALSE"
"12601000200","TRUE","FALSE"
"12601000210","TRUE","FALSE"
"12601000220","TRUE","TRUE"
"12601000230","TRUE","FALSE"
"12601000240","TRUE","FALSE"
"12601000250","TRUE","FALSE"
"12601000270","TRUE","TRUE"
"12601000280","TRUE","FALSE"
"12601000290","TRUE","TRUE"
"12601000300","TRUE","FALSE"
"12601000320","TRUE","FALSE"
"12601000330","TRUE","FALSE"
"12601000370","TRUE","FALSE"
"12601000400","TRUE","FALSE"
"12602000010","TRUE","FALSE"
"12602000030","TRUE","TRUE"
"12602000060","TRUE","FALSE"
"12602000100","TRUE","FALSE"
"12602000110","TRUE","FALSE"
"12602000150","TRUE","FALSE"
"12602000180","TRUE","FALSE"
"12602000190","TRUE","FALSE"
"12602000200","TRUE","TRUE"
"12602000210","TRUE","FALSE"
"12602000230","TRUE","FALSE"
"12602000240","TRUE","FALSE"
"12602000250","TRUE","TRUE"
"12602000260","TRUE","TRUE"
"12602000290","TRUE","FALSE"
"12602000300","TRUE","TRUE"
"12602000310","TRUE","TRUE"
"12602000320","TRUE","TRUE"
"12602000330","TRUE","TRUE"
"12602000350","TRUE","FALSE"
"12602000360","TRUE","TRUE"
"12602000370","TRUE","FALSE"
"12602000380","TRUE","TRUE"
"12602008051","TRUE","FALSE"
"12603000016","TRUE","FALSE"
"12603000021","TRUE","FALSE"
"12603000025","TRUE","FALSE"
"12603000040","TRUE","FALSE"
"12603000050","TRUE","FALSE"
"12603000060","TRUE","FALSE"
"12603000080","TRUE","FALSE"
"12603000085","TRUE","FALSE"
"12603000100","TRUE","FALSE"
"12603000110","TRUE","FALSE"
"12603000120","TRUE","FALSE"
"12603000140","TRUE","FALSE"
"12603000170","TRUE","FALSE"
"12603000190","TRUE","FALSE"
"12603000200","TRUE","FALSE"
"12603008162","TRUE","FALSE"
"12604000010","TRUE","FALSE"
"12605000010","TRUE","FALSE"
"12605000015","TRUE","FALSE"
"12605000020","TRUE","FALSE"
"12605000030","TRUE","FALSE"
"12605000050","TRUE","FALSE"
"12605000060","TRUE","FALSE"
"12605000065","TRUE","FALSE"
"12605000070","TRUE","TRUE"
"12605000160","TRUE","FALSE"
"12606000010","TRUE","FALSE"
"12606000030","TRUE","FALSE"
"12606000040","TRUE","TRUE"
"12606000100","TRUE","FALSE"
"12606000120","TRUE","FALSE"
"12606000130","TRUE","TRUE"
"12606000150","TRUE","FALSE"
"12606000170","TRUE","FALSE"
"12608000010","TRUE","TRUE"
"12608000020","TRUE","FALSE"
"12608000040","TRUE","FALSE"
"12608000050","TRUE","FALSE"
"12608000060","TRUE","FALSE"
"12608000070","TRUE","FALSE"
"12608000110","TRUE","FALSE"
"12608000120","TRUE","FALSE"
"12608000130","TRUE","FALSE"
"12608000145","TRUE","FALSE"
"12608000170","TRUE","TRUE"
"12608000180","TRUE","FALSE"
"12608000200","TRUE","FALSE"
"12608000310","TRUE","FALSE"
"12609000015","TRUE","FALSE"
"12609000080","TRUE","TRUE"
"12609000100","TRUE","FALSE"
"12609000130","TRUE","FALSE"
"12609000140","TRUE","FALSE"
"12609000210","TRUE","FALSE"
"12609000230","TRUE","FALSE"
"12609000240","TRUE","FALSE"
"12609000250","TRUE","FALSE"
"12609000260","TRUE","FALSE"
"12609000320","TRUE","FALSE"
"12610000020","TRUE","FALSE"
"12610000060","TRUE","FALSE"
"12610000070","TRUE","FALSE"
"12610000100","TRUE","FALSE"
"12610000150","TRUE","FALSE"
"12610000160","TRUE","TRUE"
"12610000165","TRUE","TRUE"
"12610000170","TRUE","TRUE"
"12612000020","TRUE","FALSE"
"12617030090","TRUE","FALSE"
"12617090030","TRUE","FALSE"
"12617090040","TRUE","FALSE"
"12617090070","TRUE","FALSE"
"12619000010","TRUE","FALSE"
"12620000010","TRUE","FALSE"
"12622000130","TRUE","FALSE"
"12622000150","TRUE","FALSE"
"12622000160","TRUE","FALSE"
"12622000200","TRUE","FALSE"
"12624000010","TRUE","FALSE"
"12624000030","TRUE","FALSE"
"12624000040","TRUE","FALSE"
"12624000050","TRUE","FALSE"
"12624000060","TRUE","FALSE"
"12624000090","TRUE","FALSE"
"12624000110","TRUE","FALSE"
"12624000120","TRUE","FALSE"
"12624000140","TRUE","FALSE"
"12625000030","TRUE","FALSE"
"12625000070","TRUE","FALSE"
"12625000090","TRUE","FALSE"
"12625000130","TRUE","FALSE"
"12625000150","TRUE","FALSE"
"12625000160","TRUE","FALSE"
"12625000205","TRUE","FALSE"
"12625000220","TRUE","FALSE"
"12625000240","TRUE","FALSE"
"12625000260","TRUE","FALSE"
"12625000280","TRUE","FALSE"
"12625000290","TRUE","FALSE"
"12625000320","TRUE","FALSE"
"12626000040","TRUE","FALSE"
"12626000070","TRUE","FALSE"
"12626000090","TRUE","FALSE"
"12626000100","TRUE","FALSE"
"12626000120","TRUE","FALSE"
"12626000130","TRUE","FALSE"
"12626000140","TRUE","FALSE"
"12626000160","TRUE","FALSE"
"12626000190","TRUE","FALSE"
"12626000210","TRUE","FALSE"
"12626000230","TRUE","FALSE"
"12626000270","TRUE","FALSE"
"12626000290","TRUE","FALSE"
"12627000010","TRUE","FALSE"
"12627000020","TRUE","FALSE"
"12627000030","TRUE","FALSE"
"12627000050","TRUE","FALSE"
"12627000110","TRUE","FALSE"
"12627000120","TRUE","FALSE"
"12627000140","TRUE","FALSE"
"12627000210","TRUE","FALSE"
"12627000230","TRUE","FALSE"
"12627000270","TRUE","FALSE"
"12627000280","TRUE","FALSE"
"12628000080","TRUE","FALSE"
"12628000135","TRUE","TRUE"
"12628000145","TRUE","FALSE"
"12628000170","TRUE","FALSE"
"12628000200","TRUE","FALSE"
